name,path,case,prefix,case_id,sample_set,energy_features
A1_case3_10_sample_56_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A1\case3_10\sample_sample\A1_case3_10_sample_56_1_resampled.wav,case3,case3_10,sample_sample,case3,245.74233846468144
E1_case4_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_4\sample_sample\E1_case4_4_sample_22_1_resampled.wav,case4,case4_4,sample_sample,case4,642.9751025349884
E1_case3_10_sample_57_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E1\case3_10\sample_sample\E1_case3_10_sample_57_1_resampled.wav,case3,case3_10,sample_sample,case3,642.8325279334183
E5_case3_8_sample_48_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E5\case3_8\sample_sample\E5_case3_8_sample_48_2_resampled.wav,case3,case3_8,sample_sample,case3,76.6311290313561
E7_case2_2_sample_7_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E7\case2_2\sample_sample\E7_case2_2_sample_7_1_resampled.wav,case2,case2_2,sample_sample,case2,1440.7997488589
E11_case2_2_sample_7_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E11\case2_2\sample_sample\E11_case2_2_sample_7_1_resampled.wav,case2,case2_2,sample_sample,case2,291.55842185877015
A6_case4_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_5\sample_sample\A6_case4_5_sample_30_2_resampled.wav,case4,case4_5,sample_sample,case4,140.06414825947687
A5_case2_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A5\case2_1\sample_sample\A5_case2_1_sample_6_1_resampled.wav,case2,case2_1,sample_sample,case2,1133.2374095294983
E7_case4_11_sample_63_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E7\case4_11\sample_sample\E7_case4_11_sample_63_2_resampled.wav,case4,case4_11,sample_sample,case4,576.8317810100328
A6_case1_2_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A6\case1_2\sample_sample\A6_case1_2_sample_4_1_resampled.wav,case1,case1_2,sample_sample,case1,0.3599253099624775
A1_case3_8_sample_46_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A1\case3_8\sample_sample\A1_case3_8_sample_46_2_resampled.wav,case3,case3_8,sample_sample,case3,146.02067811621853
E8_case1_2_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E8\case1_2\sample_sample\E8_case1_2_sample_10_2_resampled.wav,case1,case1_2,sample_sample,case1,2.981828095263893
A1_case4_7_sample_38_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A1\case4_7\sample_sample\A1_case4_7_sample_38_2_resampled.wav,case4,case4_7,sample_sample,case4,145.84683065344439
E4_case4_10_sample_59_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_10\sample_sample\E4_case4_10_sample_59_1_resampled.wav,case4,case4_10,sample_sample,case4,822.1549168641122
E4_case4_4_sample_24_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_4\sample_sample\E4_case4_4_sample_24_1_resampled.wav,case4,case4_4,sample_sample,case4,822.0968091898475
E9_case3_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_5\sample_sample\E9_case3_5_sample_28_2_resampled.wav,case3,case3_5,sample_sample,case3,129.52012324564012
E5_case1_2_sample_9_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E5\case1_2\sample_sample\E5_case1_2_sample_9_2_resampled.wav,case1,case1_2,sample_sample,case1,0.5297885357181258
E1_case1_2_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E1\case1_2\sample_sample\E1_case1_2_sample_3_1_resampled.wav,case1,case1_2,sample_sample,case1,0.5403309190033951
E9_case3_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_2\sample_sample\E9_case3_2_sample_12_2_resampled.wav,case3,case3_2,sample_sample,case3,129.4380538694443
A2_case4_4_sample_21_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A2\case4_4\sample_sample\A2_case4_4_sample_21_1_resampled.wav,case4,case4_4,sample_sample,case4,812.1283084682958
A2_case4_2_sample_9_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A2\case4_2\sample_sample\A2_case4_2_sample_9_2_resampled.wav,case4,case4_2,sample_sample,case4,209.6401937447255
A1_case3_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A1\case3_1\sample_sample\A1_case3_1_sample_5_1_resampled.wav,case3,case3_1,sample_sample,case3,245.7660683532316
E2_case3_8_sample_48_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_8\sample_sample\E2_case3_8_sample_48_2_resampled.wav,case3,case3_8,sample_sample,case3,336.258019808763
E5_case4_7_sample_40_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E5\case4_7\sample_sample\E5_case4_7_sample_40_2_resampled.wav,case4,case4_7,sample_sample,case4,76.60362112112288
E1_case3_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E1\case3_2\sample_sample\E1_case3_2_sample_8_2_resampled.wav,case3,case3_2,sample_sample,case3,810.159837893809
A6_case4_10_sample_57_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_10\sample_sample\A6_case4_10_sample_57_1_resampled.wav,case4,case4_10,sample_sample,case4,534.0370688787314
A4_case1_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A4\case1_2\sample_sample\A4_case1_2_sample_7_2_resampled.wav,case1,case1_2,sample_sample,case1,1.6414275632999988
E7_case4_10_sample_60_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E7\case4_10\sample_sample\E7_case4_10_sample_60_1_resampled.wav,case4,case4_10,sample_sample,case4,1440.8544905212025
A9_case1_2_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A9\case1_2\sample_sample\A9_case1_2_sample_10_2_resampled.wav,case1,case1_2,sample_sample,case1,2.3767011166633836
E1_case1_1_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E1\case1_1\sample_sample\E1_case1_1_sample_10_2_resampled.wav,case1,case1_1,sample_sample,case1,0.9109724674419795
A9_case4_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A9\case4_2\sample_sample\A9_case4_2_sample_8_2_resampled.wav,case4,case4_2,sample_sample,case4,191.8412199122719
A8_case4_7_sample_40_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_7\sample_sample\A8_case4_7_sample_40_2_resampled.wav,case4,case4_7,sample_sample,case4,289.1366817858532
A4_case3_10_sample_57_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_10\sample_sample\A4_case3_10_sample_57_1_resampled.wav,case3,case3_10,sample_sample,case3,885.2390896570937
E6_case3_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_11\sample_sample\E6_case3_11_sample_66_2_resampled.wav,case3,case3_11,sample_sample,case3,169.68356840859622
E4_case2_3_sample_13_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E4\case2_3\sample_sample\E4_case2_3_sample_13_2_resampled.wav,case2,case2_3,sample_sample,case2,169.51508897814253
E2_case1_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E2\case1_1\sample_sample\E2_case1_1_sample_2_1_resampled.wav,case1,case1_1,sample_sample,case1,0.09454993057750016
E9_case3_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_5\sample_sample\E9_case3_5_sample_30_2_resampled.wav,case3,case3_5,sample_sample,case3,129.52790640128123
E9_case4_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_5\sample_sample\E9_case4_5_sample_28_2_resampled.wav,case4,case4_5,sample_sample,case4,129.34728895598164
E3_case4_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_2\sample_sample\E3_case4_2_sample_7_2_resampled.wav,case4,case4_2,sample_sample,case4,255.91393232511007
A5_case3_10_sample_57_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_10\sample_sample\A5_case3_10_sample_57_1_resampled.wav,case3,case3_10,sample_sample,case3,1134.6595079819203
E10_case3_10_sample_58_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_10\sample_sample\E10_case3_10_sample_58_1_resampled.wav,case3,case3_10,sample_sample,case3,771.196591833751
A9_case1_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A9\case1_2\sample_sample\A9_case1_2_sample_7_2_resampled.wav,case1,case1_2,sample_sample,case1,1.945711058880903
A2_case2_4_sample_19_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A2\case2_4\sample_sample\A2_case2_4_sample_19_2_resampled.wav,case2,case2_4,sample_sample,case2,209.66589722644196
A4_case3_10_sample_58_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_10\sample_sample\A4_case3_10_sample_58_1_resampled.wav,case3,case3_10,sample_sample,case3,885.2450471062863
A10_case4_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A10\case4_2\sample_sample\A10_case4_2_sample_8_2_resampled.wav,case4,case4_2,sample_sample,case4,993.8646435598847
E2_case3_8_sample_43_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_8\sample_sample\E2_case3_8_sample_43_2_resampled.wav,case3,case3_8,sample_sample,case3,336.2591371963786
A10_case4_5_sample_25_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A10\case4_5\sample_sample\A10_case4_5_sample_25_2_resampled.wav,case4,case4_5,sample_sample,case4,993.7968048389023
E6_case3_4_sample_20_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_4\sample_sample\E6_case3_4_sample_20_1_resampled.wav,case3,case3_4,sample_sample,case3,378.8681248905658
E11_case1_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E11\case1_1\sample_sample\E11_case1_1_sample_6_1_resampled.wav,case1,case1_1,sample_sample,case1,0.3034699625652024
E11_case2_4_sample_24_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E11\case2_4\sample_sample\E11_case2_4_sample_24_2_resampled.wav,case2,case2_4,sample_sample,case2,175.48666510627402
A5_case3_8_sample_45_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_8\sample_sample\A5_case3_8_sample_45_2_resampled.wav,case3,case3_8,sample_sample,case3,444.1893354062218
A9_case4_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A9\case4_1\sample_sample\A9_case4_1_sample_3_1_resampled.wav,case4,case4_1,sample_sample,case4,444.07628897275436
E6_case3_10_sample_55_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_10\sample_sample\E6_case3_10_sample_55_1_resampled.wav,case3,case3_10,sample_sample,case3,378.94607544279495
E5_case4_5_sample_29_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E5\case4_5\sample_sample\E5_case4_5_sample_29_2_resampled.wav,case4,case4_5,sample_sample,case4,76.61898896704244
E6_case4_7_sample_37_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_7\sample_sample\E6_case4_7_sample_37_2_resampled.wav,case4,case4_7,sample_sample,case4,169.6913246219845
A8_case2_2_sample_11_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A8\case2_2\sample_sample\A8_case2_2_sample_11_1_resampled.wav,case2,case2_2,sample_sample,case2,2257.020538898342
E11_case4_8_sample_44_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E11\case4_8\sample_sample\E11_case4_8_sample_44_2_resampled.wav,case4,case4_8,sample_sample,case4,175.40056195669982
E10_case4_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E10\case4_1\sample_sample\E10_case4_1_sample_2_1_resampled.wav,case4,case4_1,sample_sample,case4,771.188255116089
A5_case4_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A5\case4_4\sample_sample\A5_case4_4_sample_22_1_resampled.wav,case4,case4_4,sample_sample,case4,1134.7700647015681
E11_case3_5_sample_27_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_5\sample_sample\E11_case3_5_sample_27_2_resampled.wav,case3,case3_5,sample_sample,case3,175.44579778697212
A9_case1_2_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A9\case1_2\sample_sample\A9_case1_2_sample_4_1_resampled.wav,case1,case1_2,sample_sample,case1,0.6681208306470694
A5_case4_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A5\case4_1\sample_sample\A5_case4_1_sample_5_1_resampled.wav,case4,case4_1,sample_sample,case4,1134.738135510311
A4_case1_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A4\case1_2\sample_sample\A4_case1_2_sample_11_2_resampled.wav,case1,case1_2,sample_sample,case1,2.467276604052188
E7_case3_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E7\case3_1\sample_sample\E7_case3_1_sample_2_1_resampled.wav,case3,case3_1,sample_sample,case3,1440.8179286893958
A8_case4_10_sample_55_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_10\sample_sample\A8_case4_10_sample_55_1_resampled.wav,case4,case4_10,sample_sample,case4,2256.8907209771583
A5_case1_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A5\case1_2\sample_sample\A5_case1_2_sample_11_2_resampled.wav,case1,case1_2,sample_sample,case1,3.8221682054178245
E1_case4_10_sample_55_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_10\sample_sample\E1_case4_10_sample_55_1_resampled.wav,case4,case4_10,sample_sample,case4,643.0971148695219
E10_case2_4_sample_19_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E10\case2_4\sample_sample\E10_case2_4_sample_19_2_resampled.wav,case2,case2_4,sample_sample,case2,139.7577576626505
E3_case4_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_11\sample_sample\E3_case4_11_sample_66_2_resampled.wav,case4,case4_11,sample_sample,case4,255.94566010705515
A6_case4_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_2\sample_sample\A6_case4_2_sample_11_2_resampled.wav,case4,case4_2,sample_sample,case4,140.1176994491043
E2_case4_7_sample_38_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E2\case4_7\sample_sample\E2_case4_7_sample_38_2_resampled.wav,case4,case4_7,sample_sample,case4,336.24813194015945
E3_case4_5_sample_27_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_5\sample_sample\E3_case4_5_sample_27_2_resampled.wav,case4,case4_5,sample_sample,case4,255.9036044405526
A6_case1_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A6\case1_1\sample_sample\A6_case1_1_sample_1_1_resampled.wav,case1,case1_1,sample_sample,case1,0.42870292164070634
E4_case1_2_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E4\case1_2\sample_sample\E4_case1_2_sample_4_1_resampled.wav,case1,case1_2,sample_sample,case1,70.95703621774021
A10_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A10\case3_7\sample_sample\A10_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,771.1904147910345
E9_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E9\case1_2\sample_sample\E9_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,0.23002831809321833
E3_case4_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_2\sample_sample\E3_case4_2_sample_12_2_resampled.wav,case4,case4_2,sample_sample,case4,255.913756989562
E3_case2_2_sample_12_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E3\case2_2\sample_sample\E3_case2_2_sample_12_1_resampled.wav,case2,case2_2,sample_sample,case2,207.96623792574738
E4_case3_11_sample_62_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_11\sample_sample\E4_case3_11_sample_62_2_resampled.wav,case3,case3_11,sample_sample,case3,169.5103882132557
E3_case4_11_sample_64_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_11\sample_sample\E3_case4_11_sample_64_2_resampled.wav,case4,case4_11,sample_sample,case4,255.94340366874988
E4_case4_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_5\sample_sample\E4_case4_5_sample_30_2_resampled.wav,case4,case4_5,sample_sample,case4,169.49765085254802
A10_case1_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A10\case1_1\sample_sample\A10_case1_1_sample_5_1_resampled.wav,case1,case1_1,sample_sample,case1,1.0272840327668291
A5_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A5\case1_2\sample_sample\A5_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,3.8551363020735607
E2_case3_10_sample_55_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_10\sample_sample\E2_case3_10_sample_55_1_resampled.wav,case3,case3_10,sample_sample,case3,302.0356599486038
E8_case2_2_sample_9_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E8\case2_2\sample_sample\E8_case2_2_sample_9_1_resampled.wav,case2,case2_2,sample_sample,case2,535.7557645550453
E8_case1_1_sample_9_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E8\case1_1\sample_sample\E8_case1_1_sample_9_2_resampled.wav,case1,case1_1,sample_sample,case1,1.679741602760373
E4_case4_5_sample_26_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_5\sample_sample\E4_case4_5_sample_26_2_resampled.wav,case4,case4_5,sample_sample,case4,169.48901143236913
A5_case4_7_sample_42_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A5\case4_7\sample_sample\A5_case4_7_sample_42_2_resampled.wav,case4,case4_7,sample_sample,case4,444.24834503097105
E11_case3_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_11\sample_sample\E11_case3_11_sample_66_2_resampled.wav,case3,case3_11,sample_sample,case3,175.42476396169846
A8_case1_1_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A8\case1_1\sample_sample\A8_case1_1_sample_8_2_resampled.wav,case1,case1_1,sample_sample,case1,0.838021958023603
E9_case4_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_2\sample_sample\E9_case4_2_sample_11_2_resampled.wav,case4,case4_2,sample_sample,case4,129.39591722052816
E4_case4_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_1\sample_sample\E4_case4_1_sample_2_1_resampled.wav,case4,case4_1,sample_sample,case4,822.1581620349374
E10_case3_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_2\sample_sample\E10_case3_2_sample_11_2_resampled.wav,case3,case3_2,sample_sample,case3,139.72367040277257
E10_case3_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_1\sample_sample\E10_case3_1_sample_6_1_resampled.wav,case3,case3_1,sample_sample,case3,771.2092913016289
A6_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A6\case3_7\sample_sample\A6_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,533.9442596813846
A1_case4_7_sample_40_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A1\case4_7\sample_sample\A1_case4_7_sample_40_2_resampled.wav,case4,case4_7,sample_sample,case4,145.8511368859649
A8_case2_2_sample_8_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A8\case2_2\sample_sample\A8_case2_2_sample_8_1_resampled.wav,case2,case2_2,sample_sample,case2,2257.011627174325
A4_case3_4_sample_23_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_4\sample_sample\A4_case3_4_sample_23_1_resampled.wav,case3,case3_4,sample_sample,case3,885.2993819065332
E8_case1_2_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E8\case1_2\sample_sample\E8_case1_2_sample_6_1_resampled.wav,case1,case1_2,sample_sample,case1,24.405802407418946
E8_case4_11_sample_61_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E8\case4_11\sample_sample\E8_case4_11_sample_61_2_resampled.wav,case4,case4_11,sample_sample,case4,240.09175466873245
E10_case3_11_sample_63_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_11\sample_sample\E10_case3_11_sample_63_2_resampled.wav,case3,case3_11,sample_sample,case3,139.6837500128885
E2_case4_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E2\case4_1\sample_sample\E2_case4_1_sample_4_1_resampled.wav,case4,case4_1,sample_sample,case4,302.03222723131006
E6_case1_2_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E6\case1_2\sample_sample\E6_case1_2_sample_1_1_resampled.wav,case1,case1_2,sample_sample,case1,0.039502202769654104
A6_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A6\case1_2\sample_sample\A6_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,0.2825253901986571
E5_case2_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E5\case2_1\sample_sample\E5_case2_1_sample_1_1_resampled.wav,case2,case2_1,sample_sample,case2,122.63848991049021
E11_case3_7_sample_38_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_7\sample_sample\E11_case3_7_sample_38_1_resampled.wav,case3,case3_7,sample_sample,case3,291.51409947381234
E10_case1_1_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E10\case1_1\sample_sample\E10_case1_1_sample_11_2_resampled.wav,case1,case1_1,sample_sample,case1,0.6141828831017051
A1_case1_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A1\case1_1\sample_sample\A1_case1_1_sample_6_1_resampled.wav,case1,case1_1,sample_sample,case1,0.15607698016935956
E3_case4_7_sample_39_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_7\sample_sample\E3_case4_7_sample_39_2_resampled.wav,case4,case4_7,sample_sample,case4,255.92397256364683
A8_case4_10_sample_56_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_10\sample_sample\A8_case4_10_sample_56_1_resampled.wav,case4,case4_10,sample_sample,case4,2256.8882248043537
A9_case3_11_sample_63_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A9\case3_11\sample_sample\A9_case3_11_sample_63_2_resampled.wav,case3,case3_11,sample_sample,case3,191.90493391975468
E3_case4_11_sample_61_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_11\sample_sample\E3_case4_11_sample_61_2_resampled.wav,case4,case4_11,sample_sample,case4,255.926693400759
E5_case4_2_sample_9_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E5\case4_2\sample_sample\E5_case4_2_sample_9_2_resampled.wav,case4,case4_2,sample_sample,case4,76.62011437468449
A9_case4_8_sample_44_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A9\case4_8\sample_sample\A9_case4_8_sample_44_2_resampled.wav,case4,case4_8,sample_sample,case4,191.95126472529392
E6_case4_10_sample_60_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_10\sample_sample\E6_case4_10_sample_60_1_resampled.wav,case4,case4_10,sample_sample,case4,378.99393078936475
E11_case4_7_sample_39_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E11\case4_7\sample_sample\E11_case4_7_sample_39_2_resampled.wav,case4,case4_7,sample_sample,case4,175.3982711162298
E9_case3_4_sample_23_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_4\sample_sample\E9_case3_4_sample_23_1_resampled.wav,case3,case3_4,sample_sample,case3,670.299411083163
E7_case3_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E7\case3_5\sample_sample\E7_case3_5_sample_30_2_resampled.wav,case3,case3_5,sample_sample,case3,577.0138338159676
A9_case4_11_sample_61_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A9\case4_11\sample_sample\A9_case4_11_sample_61_2_resampled.wav,case4,case4_11,sample_sample,case4,192.00884802192905
A2_case3_10_sample_56_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A2\case3_10\sample_sample\A2_case3_10_sample_56_1_resampled.wav,case3,case3_10,sample_sample,case3,812.1324428000523
A9_case3_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A9\case3_1\sample_sample\A9_case3_1_sample_2_1_resampled.wav,case3,case3_1,sample_sample,case3,444.17064703047294
E1_case4_8_sample_47_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_8\sample_sample\E1_case4_8_sample_47_2_resampled.wav,case4,case4_8,sample_sample,case4,810.2284440972146
E11_case3_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_1\sample_sample\E11_case3_1_sample_4_1_resampled.wav,case3,case3_1,sample_sample,case3,291.5397680766674
A2_case4_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A2\case4_1\sample_sample\A2_case4_1_sample_4_1_resampled.wav,case4,case4_1,sample_sample,case4,812.125058213986
E4_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_7\sample_sample\E4_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,822.1631158718731
A1_case3_8_sample_43_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A1\case3_8\sample_sample\A1_case3_8_sample_43_2_resampled.wav,case3,case3_8,sample_sample,case3,146.03926524441403
A4_case4_11_sample_62_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A4\case4_11\sample_sample\A4_case4_11_sample_62_2_resampled.wav,case4,case4_11,sample_sample,case4,396.60223550898405
A6_case4_8_sample_45_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_8\sample_sample\A6_case4_8_sample_45_2_resampled.wav,case4,case4_8,sample_sample,case4,140.0875366826177
E7_case4_5_sample_29_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E7\case4_5\sample_sample\E7_case4_5_sample_29_2_resampled.wav,case4,case4_5,sample_sample,case4,576.8852261797912
A8_case2_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A8\case2_1\sample_sample\A8_case2_1_sample_6_1_resampled.wav,case2,case2_1,sample_sample,case2,2257.0399491380804
